searchDate,flightDate,totalFare
2022-06-30,2022-07-04,337.6
2022-06-30,2022-07-04,337.6
2022-06-30,2022-07-04,337.6
2022-06-30,2022-07-04,337.6
2022-06-30,2022-07-04,337.6
2022-06-30,2022-07-04,346.11
2022-06-30,2022-07-04,347.61
2022-06-30,2022-07-04,347.61
2022-06-30,2022-07-04,367.6
2022-06-30,2022-07-04,390.1
2022-06-30,2022-07-04,430.6
2022-06-30,2022-07-04,433.6
2022-06-30,2022-07-04,433.6
2022-06-30,2022-07-04,433.6
2022-06-30,2022-07-04,517.6
2022-06-30,2022-07-04,517.6
2022-06-30,2022-07-04,517.6
2022-06-30,2022-07-04,517.6
2022-06-30,2022-07-04,517.6
2022-06-30,2022-07-04,517.6
2022-06-30,2022-07-04,521.01
2022-06-30,2022-07-04,1401.6
2022-06-30,2022-07-04,1706.6
2022-06-30,2022-07-05,337.6
2022-06-30,2022-07-05,337.6
2022-06-30,2022-07-05,337.6
2022-06-30,2022-07-05,337.6
2022-06-30,2022-07-05,337.6
2022-06-30,2022-07-05,337.6
2022-06-30,2022-07-05,337.6
2022-06-30,2022-07-05,337.6
2022-06-30,2022-07-05,337.6
2022-06-30,2022-07-05,337.6
2022-06-30,2022-07-05,337.6
2022-06-30,2022-07-05,337.6
2022-06-30,2022-07-05,337.6
2022-06-30,2022-07-05,337.6
2022-06-30,2022-07-05,346.11
2022-06-30,2022-07-05,347.61
2022-06-30,2022-07-05,347.61
2022-06-30,2022-07-05,347.61
2022-06-30,2022-07-05,347.61
2022-06-30,2022-07-05,367.6
2022-06-30,2022-07-05,387.6
2022-06-30,2022-07-05,433.6
2022-06-30,2022-07-05,433.6
2022-06-30,2022-07-05,433.6
2022-06-30,2022-07-05,439.11
2022-06-30,2022-07-05,485.1
2022-06-30,2022-07-05,485.1
2022-06-30,2022-07-05,517.6
2022-06-30,2022-07-05,517.6
2022-06-30,2022-07-05,517.6
2022-06-30,2022-07-05,517.6
2022-06-30,2022-07-05,517.6
2022-06-30,2022-07-05,1148.6
2022-06-30,2022-07-05,1706.6
2022-06-30,2022-07-05,1706.6
2022-06-30,2022-07-06,252.6
2022-06-30,2022-07-06,252.6
2022-06-30,2022-07-06,252.6
2022-06-30,2022-07-06,252.6
2022-06-30,2022-07-06,252.6
2022-06-30,2022-07-06,266.6
2022-06-30,2022-07-06,277.6
2022-06-30,2022-07-06,312.6
2022-06-30,2022-07-06,312.6
2022-06-30,2022-07-06,366.1
2022-06-30,2022-07-06,367.6
2022-06-30,2022-07-06,376.1
2022-06-30,2022-07-06,430.6
2022-06-30,2022-07-06,437.6
2022-06-30,2022-07-06,437.6
2022-06-30,2022-07-06,485.1
2022-06-30,2022-07-06,485.1
2022-06-30,2022-07-06,808.6
2022-06-30,2022-07-06,808.6
2022-06-30,2022-07-06,808.6
2022-06-30,2022-07-06,808.6
2022-06-30,2022-07-06,808.6
2022-06-30,2022-07-06,998.6
2022-06-30,2022-07-06,998.6
2022-06-30,2022-07-06,998.6
2022-06-30,2022-07-06,998.6
2022-06-30,2022-07-06,1374.61
2022-06-30,2022-07-06,1669.2
2022-06-30,2022-07-06,1706.6
2022-06-30,2022-07-06,1706.6
2022-06-30,2022-07-06,1706.6
2022-06-30,2022-07-06,1706.6
2022-06-30,2022-07-07,251.1
2022-06-30,2022-07-07,251.1
2022-06-30,2022-07-07,251.1
2022-06-30,2022-07-07,251.1
2022-06-30,2022-07-07,251.1
2022-06-30,2022-07-07,252.6
2022-06-30,2022-07-07,252.6
2022-06-30,2022-07-07,252.6
2022-06-30,2022-07-07,252.6
2022-06-30,2022-07-07,252.6
2022-06-30,2022-07-07,252.6
2022-06-30,2022-07-07,252.6
2022-06-30,2022-07-07,266.6
2022-06-30,2022-07-07,277.6
2022-06-30,2022-07-07,277.6
2022-06-30,2022-07-07,311.1
2022-06-30,2022-07-07,312.6
2022-06-30,2022-07-07,312.6
2022-06-30,2022-07-07,312.6
2022-06-30,2022-07-07,377.6
2022-06-30,2022-07-07,390.1
2022-06-30,2022-07-07,521.01
2022-06-30,2022-07-07,808.6
2022-06-30,2022-07-07,808.6
2022-06-30,2022-07-07,808.6
2022-06-30,2022-07-07,998.6
2022-06-30,2022-07-07,998.6
2022-06-30,2022-07-07,998.6
2022-06-30,2022-07-07,998.6
2022-06-30,2022-07-07,998.6
2022-06-30,2022-07-07,998.6
2022-06-30,2022-07-07,1706.6
2022-06-30,2022-07-07,1706.6
2022-06-30,2022-07-08,251.1
2022-06-30,2022-07-08,251.1
2022-06-30,2022-07-08,251.1
2022-06-30,2022-07-08,251.1
2022-06-30,2022-07-08,252.6
2022-06-30,2022-07-08,252.6
2022-06-30,2022-07-08,252.6
2022-06-30,2022-07-08,265.1
2022-06-30,2022-07-08,277.6
2022-06-30,2022-07-08,277.6
2022-06-30,2022-07-08,311.1
2022-06-30,2022-07-08,312.6
2022-06-30,2022-07-08,320.1
2022-06-30,2022-07-08,355.1
2022-06-30,2022-07-08,366.1
2022-06-30,2022-07-08,367.6
2022-06-30,2022-07-08,377.6
2022-06-30,2022-07-08,629.6
2022-06-30,2022-07-08,808.6
2022-06-30,2022-07-08,808.6
2022-06-30,2022-07-08,808.6
2022-06-30,2022-07-08,808.6
2022-06-30,2022-07-08,808.6
2022-06-30,2022-07-08,808.6
2022-06-30,2022-07-08,808.6
2022-06-30,2022-07-08,998.6
2022-06-30,2022-07-08,1706.6
2022-06-30,2022-07-08,1706.6
2022-06-30,2022-07-09,312.6
2022-06-30,2022-07-09,312.6
2022-06-30,2022-07-09,355.1
2022-06-30,2022-07-09,355.1
2022-06-30,2022-07-09,367.6
2022-06-30,2022-07-09,367.6
2022-06-30,2022-07-09,367.6
2022-06-30,2022-07-09,367.6
2022-06-30,2022-07-09,377.6
2022-06-30,2022-07-09,429.1
2022-06-30,2022-07-09,430.6
2022-06-30,2022-07-09,430.6
2022-06-30,2022-07-09,436.1
2022-06-30,2022-07-09,437.6
2022-06-30,2022-07-09,437.6
2022-06-30,2022-07-09,437.6
2022-06-30,2022-07-09,525.1
2022-06-30,2022-07-09,536.6
2022-06-30,2022-07-09,536.6
2022-06-30,2022-07-09,808.6
2022-06-30,2022-07-09,808.6
2022-06-30,2022-07-09,808.6
2022-06-30,2022-07-09,808.6
2022-06-30,2022-07-09,808.6
2022-06-30,2022-07-09,998.6
2022-06-30,2022-07-09,998.6
2022-06-30,2022-07-09,998.6
2022-06-30,2022-07-09,998.6
2022-06-30,2022-07-09,1401.6
2022-06-30,2022-07-10,312.6
2022-06-30,2022-07-10,377.6
2022-06-30,2022-07-10,377.6
2022-06-30,2022-07-10,429.1
2022-06-30,2022-07-10,430.6
2022-06-30,2022-07-10,436.1
2022-06-30,2022-07-10,478.61
2022-06-30,2022-07-10,525.1
2022-06-30,2022-07-10,526.6
2022-06-30,2022-07-10,536.6
2022-06-30,2022-07-10,536.6
2022-06-30,2022-07-10,556.94
2022-06-30,2022-07-10,556.94
2022-06-30,2022-07-10,591.6
2022-06-30,2022-07-10,629.6
2022-06-30,2022-07-10,808.6
2022-06-30,2022-07-10,808.6
2022-06-30,2022-07-10,808.6
2022-06-30,2022-07-10,808.6
2022-06-30,2022-07-10,808.6
2022-06-30,2022-07-10,808.6
2022-06-30,2022-07-10,808.6
2022-06-30,2022-07-10,998.6
2022-06-30,2022-07-11,252.6
2022-06-30,2022-07-11,311.1
2022-06-30,2022-07-11,312.6
2022-06-30,2022-07-11,355.1
2022-06-30,2022-07-11,366.1
2022-06-30,2022-07-11,367.6
2022-06-30,2022-07-11,376.1
2022-06-30,2022-07-11,377.6
2022-06-30,2022-07-11,377.6
2022-06-30,2022-07-11,390.1
2022-06-30,2022-07-11,436.1
2022-06-30,2022-07-11,436.1
2022-06-30,2022-07-11,437.6
2022-06-30,2022-07-11,437.6
2022-06-30,2022-07-11,808.6
2022-06-30,2022-07-11,808.6
2022-06-30,2022-07-11,808.6
2022-06-30,2022-07-11,808.6
2022-06-30,2022-07-11,998.6
2022-06-30,2022-07-11,998.6
2022-06-30,2022-07-11,998.6
2022-06-30,2022-07-11,998.6
2022-06-30,2022-07-11,998.6
2022-06-30,2022-07-11,1706.6
2022-06-30,2022-07-12,252.6
2022-06-30,2022-07-12,252.6
2022-06-30,2022-07-12,252.6
2022-06-30,2022-07-12,252.6
2022-06-30,2022-07-12,252.6
2022-06-30,2022-07-12,266.6
2022-06-30,2022-07-12,266.6
2022-06-30,2022-07-12,277.6
2022-06-30,2022-07-12,312.6
2022-06-30,2022-07-12,355.1
2022-06-30,2022-07-12,355.1
2022-06-30,2022-07-12,366.1
2022-06-30,2022-07-12,366.1
2022-06-30,2022-07-12,367.6
2022-06-30,2022-07-12,367.6
2022-06-30,2022-07-12,376.1
2022-06-30,2022-07-12,377.6
2022-06-30,2022-07-12,430.6
2022-06-30,2022-07-12,437.6
2022-06-30,2022-07-12,437.6
2022-06-30,2022-07-12,808.6
2022-06-30,2022-07-12,808.6
2022-06-30,2022-07-12,808.6
2022-06-30,2022-07-12,808.6
2022-06-30,2022-07-12,808.6
2022-06-30,2022-07-12,998.6
2022-06-30,2022-07-12,998.6
2022-06-30,2022-07-12,998.6
2022-06-30,2022-07-12,998.6
2022-06-30,2022-07-12,1374.61
2022-06-30,2022-07-12,1706.6
2022-06-30,2022-07-12,1706.6
2022-06-30,2022-07-13,312.6
2022-06-30,2022-07-13,312.6
2022-06-30,2022-07-13,312.6
2022-06-30,2022-07-13,322.2
2022-06-30,2022-07-13,355.1
2022-06-30,2022-07-13,377.6
2022-06-30,2022-07-13,430.6
2022-06-30,2022-07-13,430.6
2022-06-30,2022-07-13,436.1
2022-06-30,2022-07-13,436.1
2022-06-30,2022-07-13,436.1
2022-06-30,2022-07-13,437.6
2022-06-30,2022-07-13,437.6
2022-06-30,2022-07-13,437.6
2022-06-30,2022-07-13,437.6
2022-06-30,2022-07-13,437.6
2022-06-30,2022-07-13,437.6
2022-06-30,2022-07-13,437.6
2022-06-30,2022-07-13,437.6
2022-06-30,2022-07-13,450.19
2022-06-30,2022-07-13,526.6
2022-06-30,2022-07-13,535.1
2022-06-30,2022-07-13,808.6
2022-06-30,2022-07-13,808.6
2022-06-30,2022-07-13,808.6
2022-06-30,2022-07-13,808.6
2022-06-30,2022-07-13,998.6
2022-06-30,2022-07-13,998.6
2022-06-30,2022-07-13,998.6
2022-06-30,2022-07-13,998.6
2022-06-30,2022-07-13,998.6
2022-06-30,2022-07-13,1401.6
2022-06-30,2022-07-13,1706.6
2022-06-30,2022-07-13,1706.6
2022-06-30,2022-07-13,1706.6
2022-06-30,2022-07-14,292.2
2022-06-30,2022-07-14,356.2
2022-06-30,2022-07-14,367.6
2022-06-30,2022-07-14,367.6
2022-06-30,2022-07-14,367.6
2022-06-30,2022-07-14,377.6
2022-06-30,2022-07-14,390.1
2022-06-30,2022-07-14,411.1
2022-06-30,2022-07-14,437.6
2022-06-30,2022-07-14,437.6
2022-06-30,2022-07-14,521.01
2022-06-30,2022-07-14,525.1
2022-06-30,2022-07-14,526.59
2022-06-30,2022-07-14,526.6
2022-06-30,2022-07-14,527.59
2022-06-30,2022-07-14,535.1
2022-06-30,2022-07-14,536.6
2022-06-30,2022-07-14,536.6
2022-06-30,2022-07-14,611.59
2022-06-30,2022-07-14,613.6
2022-06-30,2022-07-14,768.61
2022-06-30,2022-07-14,768.61
2022-06-30,2022-07-14,768.61
2022-06-30,2022-07-14,768.61
2022-06-30,2022-07-14,768.61
2022-06-30,2022-07-14,768.61
2022-06-30,2022-07-14,768.61
2022-06-30,2022-07-14,768.61
2022-06-30,2022-07-14,768.61
2022-06-30,2022-07-14,1344.6
2022-06-30,2022-07-14,1706.6
2022-06-30,2022-07-14,1706.6
2022-06-30,2022-07-14,1706.6
2022-06-30,2022-07-15,266.6
2022-06-30,2022-07-15,312.6
2022-06-30,2022-07-15,367.6
2022-06-30,2022-07-15,377.6
2022-06-30,2022-07-15,390.1
2022-06-30,2022-07-15,390.1
2022-06-30,2022-07-15,429.1
2022-06-30,2022-07-15,430.6
2022-06-30,2022-07-15,437.6
2022-06-30,2022-07-15,437.6
2022-06-30,2022-07-15,437.6
2022-06-30,2022-07-15,526.6
2022-06-30,2022-07-15,536.6
2022-06-30,2022-07-15,536.6
2022-06-30,2022-07-15,536.6
2022-06-30,2022-07-15,621.6
2022-06-30,2022-07-15,768.61
2022-06-30,2022-07-15,768.61
2022-06-30,2022-07-15,768.61
2022-06-30,2022-07-15,768.61
2022-06-30,2022-07-15,768.61
2022-06-30,2022-07-15,998.6
2022-06-30,2022-07-15,998.6
2022-06-30,2022-07-15,998.6
2022-06-30,2022-07-15,1148.6
2022-06-30,2022-07-15,1344.6
2022-06-30,2022-07-15,1706.6
2022-06-30,2022-07-16,312.6
2022-06-30,2022-07-16,312.6
2022-06-30,2022-07-16,312.6
2022-06-30,2022-07-16,312.6
2022-06-30,2022-07-16,390.1
2022-06-30,2022-07-16,429.1
2022-06-30,2022-07-16,430.6
2022-06-30,2022-07-16,430.6
2022-06-30,2022-07-16,430.6
2022-06-30,2022-07-16,436.1
2022-06-30,2022-07-16,437.6
2022-06-30,2022-07-16,437.6
2022-06-30,2022-07-16,437.6
2022-06-30,2022-07-16,547.95
2022-06-30,2022-07-16,629.6
2022-06-30,2022-07-16,768.61
2022-06-30,2022-07-16,768.61
2022-06-30,2022-07-16,768.61
2022-06-30,2022-07-16,768.61
2022-06-30,2022-07-16,768.61
2022-06-30,2022-07-16,998.6
2022-06-30,2022-07-16,998.6
2022-06-30,2022-07-16,998.6
2022-06-30,2022-07-16,1401.6
2022-06-30,2022-07-17,367.6
2022-06-30,2022-07-17,367.6
2022-06-30,2022-07-17,377.6
2022-06-30,2022-07-17,464.2
2022-06-30,2022-07-17,512.2
2022-06-30,2022-07-17,525.1
2022-06-30,2022-07-17,525.1
2022-06-30,2022-07-17,526.6
2022-06-30,2022-07-17,526.6
2022-06-30,2022-07-17,526.6
2022-06-30,2022-07-17,526.6
2022-06-30,2022-07-17,526.6
2022-06-30,2022-07-17,527.59
2022-06-30,2022-07-17,535.1
2022-06-30,2022-07-17,536.6
2022-06-30,2022-07-17,556.94
2022-06-30,2022-07-17,556.94
2022-06-30,2022-07-17,613.6
2022-06-30,2022-07-17,621.6
2022-06-30,2022-07-17,656.6
2022-06-30,2022-07-17,768.61
2022-06-30,2022-07-17,768.61
2022-06-30,2022-07-17,768.61
2022-06-30,2022-07-17,768.61
2022-06-30,2022-07-17,768.61
2022-06-30,2022-07-17,768.61
2022-06-30,2022-07-17,768.61
2022-06-30,2022-07-17,768.61
2022-06-30,2022-07-17,998.6
2022-06-30,2022-07-17,1458.61
2022-06-30,2022-07-18,312.6
2022-06-30,2022-07-18,312.6
2022-06-30,2022-07-18,312.6
2022-06-30,2022-07-18,355.1
2022-06-30,2022-07-18,411.1
2022-06-30,2022-07-18,417.2
2022-06-30,2022-07-18,429.1
2022-06-30,2022-07-18,430.6
2022-06-30,2022-07-18,430.6
2022-06-30,2022-07-18,437.6
2022-06-30,2022-07-18,437.6
2022-06-30,2022-07-18,437.6
2022-06-30,2022-07-18,437.6
2022-06-30,2022-07-18,437.6
2022-06-30,2022-07-18,437.6
2022-06-30,2022-07-18,437.6
2022-06-30,2022-07-18,437.6
2022-06-30,2022-07-18,437.6
2022-06-30,2022-07-18,437.6
2022-06-30,2022-07-18,521.01
2022-06-30,2022-07-18,536.6
2022-06-30,2022-07-18,536.6
2022-06-30,2022-07-18,629.6
2022-06-30,2022-07-18,629.6
2022-06-30,2022-07-18,629.6
2022-06-30,2022-07-18,768.61
2022-06-30,2022-07-18,768.61
2022-06-30,2022-07-18,768.61
2022-06-30,2022-07-18,768.61
2022-06-30,2022-07-18,768.61
2022-06-30,2022-07-18,768.61
2022-06-30,2022-07-18,1401.6
2022-06-30,2022-07-18,1706.6
2022-06-30,2022-07-19,266.6
2022-06-30,2022-07-19,266.6
2022-06-30,2022-07-19,312.6
2022-06-30,2022-07-19,312.6
2022-06-30,2022-07-19,312.6
2022-06-30,2022-07-19,355.1
2022-06-30,2022-07-19,367.6
2022-06-30,2022-07-19,367.6
2022-06-30,2022-07-19,367.6
2022-06-30,2022-07-19,367.6
2022-06-30,2022-07-19,377.6
2022-06-30,2022-07-19,377.6
2022-06-30,2022-07-19,377.6
2022-06-30,2022-07-19,377.6
2022-06-30,2022-07-19,377.6
2022-06-30,2022-07-19,411.1
2022-06-30,2022-07-19,430.6
2022-06-30,2022-07-19,437.6
2022-06-30,2022-07-19,437.6
2022-06-30,2022-07-19,526.6
2022-06-30,2022-07-19,526.6
2022-06-30,2022-07-19,535.1
2022-06-30,2022-07-19,768.61
2022-06-30,2022-07-19,768.61
2022-06-30,2022-07-19,768.61
2022-06-30,2022-07-19,998.6
2022-06-30,2022-07-19,998.6
2022-06-30,2022-07-19,998.6
2022-06-30,2022-07-19,998.6
2022-06-30,2022-07-19,998.6
2022-06-30,2022-07-19,998.6
2022-06-30,2022-07-19,1344.6
2022-06-30,2022-07-20,312.6
2022-06-30,2022-07-20,312.6
2022-06-30,2022-07-20,356.2
2022-06-30,2022-07-20,367.6
2022-06-30,2022-07-20,377.6
2022-06-30,2022-07-20,411.1
2022-06-30,2022-07-20,430.6
2022-06-30,2022-07-20,430.6
2022-06-30,2022-07-20,430.6
2022-06-30,2022-07-20,437.6
2022-06-30,2022-07-20,437.6
2022-06-30,2022-07-20,437.6
2022-06-30,2022-07-20,437.6
2022-06-30,2022-07-20,526.6
2022-06-30,2022-07-20,535.1
2022-06-30,2022-07-20,536.6
2022-06-30,2022-07-20,705.11
2022-06-30,2022-07-20,705.11
2022-06-30,2022-07-20,768.61
2022-06-30,2022-07-20,768.61
2022-06-30,2022-07-20,768.61
2022-06-30,2022-07-20,998.6
2022-06-30,2022-07-20,998.6
2022-06-30,2022-07-20,998.6
2022-06-30,2022-07-20,998.6
2022-06-30,2022-07-20,998.6
2022-06-30,2022-07-20,998.6
2022-06-30,2022-07-20,1401.6
2022-06-30,2022-07-21,266.6
2022-06-30,2022-07-21,312.6
2022-06-30,2022-07-21,312.6
2022-06-30,2022-07-21,312.6
2022-06-30,2022-07-21,437.6
2022-06-30,2022-07-21,437.6
2022-06-30,2022-07-21,437.6
2022-06-30,2022-07-21,437.6
2022-06-30,2022-07-21,521.01
2022-06-30,2022-07-21,521.01
2022-06-30,2022-07-21,529.6
2022-06-30,2022-07-21,529.6
2022-06-30,2022-07-21,534.6
2022-06-30,2022-07-21,535.1
2022-06-30,2022-07-21,536.6
2022-06-30,2022-07-21,629.6
2022-06-30,2022-07-21,768.61
2022-06-30,2022-07-21,768.61
2022-06-30,2022-07-21,768.61
2022-06-30,2022-07-21,768.61
2022-06-30,2022-07-21,768.61
2022-06-30,2022-07-21,768.61
2022-06-30,2022-07-21,919.6
2022-06-30,2022-07-21,919.6
2022-06-30,2022-07-21,1401.6
2022-06-30,2022-07-21,1706.6
2022-06-30,2022-07-21,1706.6
2022-06-30,2022-07-21,1706.6
2022-06-30,2022-07-22,312.6
2022-06-30,2022-07-22,312.6
2022-06-30,2022-07-22,312.6
2022-06-30,2022-07-22,355.1
2022-06-30,2022-07-22,377.6
2022-06-30,2022-07-22,430.6
2022-06-30,2022-07-22,430.6
2022-06-30,2022-07-22,430.6
2022-06-30,2022-07-22,437.6
2022-06-30,2022-07-22,491.59
2022-06-30,2022-07-22,525.1
2022-06-30,2022-07-22,525.1
2022-06-30,2022-07-22,529.6
2022-06-30,2022-07-22,534.6
2022-06-30,2022-07-22,535.1
2022-06-30,2022-07-22,556.94
2022-06-30,2022-07-22,629.6
2022-06-30,2022-07-22,637.1
2022-06-30,2022-07-22,768.61
2022-06-30,2022-07-22,768.61
2022-06-30,2022-07-22,768.61
2022-06-30,2022-07-22,768.61
2022-06-30,2022-07-22,768.61
2022-06-30,2022-07-22,768.61
2022-06-30,2022-07-22,919.6
2022-06-30,2022-07-22,919.6
2022-06-30,2022-07-22,1401.6
2022-06-30,2022-07-22,1706.6
2022-06-30,2022-07-22,1706.6
2022-06-30,2022-07-22,1758.6
2022-06-30,2022-07-23,252.6
2022-06-30,2022-07-23,266.6
2022-06-30,2022-07-23,312.6
2022-06-30,2022-07-23,312.6
2022-06-30,2022-07-23,312.6
2022-06-30,2022-07-23,377.6
2022-06-30,2022-07-23,430.6
2022-06-30,2022-07-23,430.6
2022-06-30,2022-07-23,437.6
2022-06-30,2022-07-23,437.6
2022-06-30,2022-07-23,437.6
2022-06-30,2022-07-23,437.6
2022-06-30,2022-07-23,437.6
2022-06-30,2022-07-23,535.1
2022-06-30,2022-07-23,547.95
2022-06-30,2022-07-23,547.95
2022-06-30,2022-07-23,768.61
2022-06-30,2022-07-23,768.61
2022-06-30,2022-07-23,768.61
2022-06-30,2022-07-23,768.61
2022-06-30,2022-07-23,768.61
2022-06-30,2022-07-23,768.61
2022-06-30,2022-07-23,919.6
2022-06-30,2022-07-23,919.6
2022-06-30,2022-07-23,1148.6
2022-06-30,2022-07-23,1706.6
2022-06-30,2022-07-24,377.6
2022-06-30,2022-07-24,526.6
2022-06-30,2022-07-24,526.6
2022-06-30,2022-07-24,526.6
2022-06-30,2022-07-24,526.6
2022-06-30,2022-07-24,526.6
2022-06-30,2022-07-24,527.59
2022-06-30,2022-07-24,556.94
2022-06-30,2022-07-24,556.94
2022-06-30,2022-07-24,598.6
2022-06-30,2022-07-24,612.1
2022-06-30,2022-07-24,613.6
2022-06-30,2022-07-24,613.6
2022-06-30,2022-07-24,613.6
2022-06-30,2022-07-24,613.6
2022-06-30,2022-07-24,637.1
2022-06-30,2022-07-24,637.1
2022-06-30,2022-07-24,768.61
2022-06-30,2022-07-24,768.61
2022-06-30,2022-07-24,768.61
2022-06-30,2022-07-24,768.61
2022-06-30,2022-07-24,768.61
2022-06-30,2022-07-24,768.61
2022-06-30,2022-07-24,795.6
2022-06-30,2022-07-24,919.6
2022-06-30,2022-07-24,919.6
2022-06-30,2022-07-24,919.6
2022-06-30,2022-07-25,277.2
2022-06-30,2022-07-25,312.6
2022-06-30,2022-07-25,312.6
2022-06-30,2022-07-25,312.6
2022-06-30,2022-07-25,367.6
2022-06-30,2022-07-25,376.1
2022-06-30,2022-07-25,394.2
2022-06-30,2022-07-25,411.1
2022-06-30,2022-07-25,430.6
2022-06-30,2022-07-25,437.6
2022-06-30,2022-07-25,437.6
2022-06-30,2022-07-25,437.6
2022-06-30,2022-07-25,437.6
2022-06-30,2022-07-25,437.6
2022-06-30,2022-07-25,466.6
2022-06-30,2022-07-25,521.01
2022-06-30,2022-07-25,521.01
2022-06-30,2022-07-25,526.6
2022-06-30,2022-07-25,526.6
2022-06-30,2022-07-25,536.6
2022-06-30,2022-07-25,536.6
2022-06-30,2022-07-25,536.6
2022-06-30,2022-07-25,629.6
2022-06-30,2022-07-25,629.6
2022-06-30,2022-07-25,629.6
2022-06-30,2022-07-25,768.61
2022-06-30,2022-07-25,768.61
2022-06-30,2022-07-25,768.61
2022-06-30,2022-07-25,919.6
2022-06-30,2022-07-25,919.6
2022-06-30,2022-07-25,1401.6
2022-06-30,2022-07-25,2364.6
2022-06-30,2022-07-26,252.6
2022-06-30,2022-07-26,266.6
2022-06-30,2022-07-26,277.2
2022-06-30,2022-07-26,312.6
2022-06-30,2022-07-26,312.6
2022-06-30,2022-07-26,312.6
2022-06-30,2022-07-26,367.6
2022-06-30,2022-07-26,367.6
2022-06-30,2022-07-26,367.6
2022-06-30,2022-07-26,367.6
2022-06-30,2022-07-26,367.6
2022-06-30,2022-07-26,367.6
2022-06-30,2022-07-26,367.6
2022-06-30,2022-07-26,377.6
2022-06-30,2022-07-26,377.6
2022-06-30,2022-07-26,377.6
2022-06-30,2022-07-26,377.6
2022-06-30,2022-07-26,377.6
2022-06-30,2022-07-26,377.6
2022-06-30,2022-07-26,390.1
2022-06-30,2022-07-26,429.1
2022-06-30,2022-07-26,437.6
2022-06-30,2022-07-26,485.1
2022-06-30,2022-07-26,768.61
2022-06-30,2022-07-26,768.61
2022-06-30,2022-07-26,768.61
2022-06-30,2022-07-26,768.61
2022-06-30,2022-07-26,768.61
2022-06-30,2022-07-26,768.61
2022-06-30,2022-07-26,768.61
2022-06-30,2022-07-26,768.61
2022-06-30,2022-07-26,919.6
2022-06-30,2022-07-26,1344.6
2022-06-30,2022-07-26,1706.6
2022-06-30,2022-07-26,1706.6
2022-06-30,2022-07-26,1706.6
2022-06-30,2022-07-26,1706.6
2022-06-30,2022-07-27,292.2
2022-06-30,2022-07-27,312.6
2022-06-30,2022-07-27,312.6
2022-06-30,2022-07-27,312.6
2022-06-30,2022-07-27,312.6
2022-06-30,2022-07-27,317.2
2022-06-30,2022-07-27,355.1
2022-06-30,2022-07-27,366.2
2022-06-30,2022-07-27,367.6
2022-06-30,2022-07-27,367.6
2022-06-30,2022-07-27,377.6
2022-06-30,2022-07-27,377.6
2022-06-30,2022-07-27,377.6
2022-06-30,2022-07-27,411.1
2022-06-30,2022-07-27,430.6
2022-06-30,2022-07-27,430.6
2022-06-30,2022-07-27,430.6
2022-06-30,2022-07-27,437.6
2022-06-30,2022-07-27,437.6
2022-06-30,2022-07-27,437.6
2022-06-30,2022-07-27,535.1
2022-06-30,2022-07-27,768.61
2022-06-30,2022-07-27,768.61
2022-06-30,2022-07-27,768.61
2022-06-30,2022-07-27,768.61
2022-06-30,2022-07-27,768.61
2022-06-30,2022-07-27,768.61
2022-06-30,2022-07-27,768.61
2022-06-30,2022-07-27,768.61
2022-06-30,2022-07-27,919.6
2022-06-30,2022-07-27,1401.6
2022-06-30,2022-07-27,1404.6
2022-06-30,2022-07-28,312.6
2022-06-30,2022-07-28,312.6
2022-06-30,2022-07-28,317.2
2022-06-30,2022-07-28,367.6
2022-06-30,2022-07-28,411.1
2022-06-30,2022-07-28,430.6
2022-06-30,2022-07-28,430.6
2022-06-30,2022-07-28,437.6
2022-06-30,2022-07-28,521.01
2022-06-30,2022-07-28,521.01
2022-06-30,2022-07-28,526.6
2022-06-30,2022-07-28,526.6
2022-06-30,2022-07-28,529.6
2022-06-30,2022-07-28,534.6
2022-06-30,2022-07-28,535.1
2022-06-30,2022-07-28,536.6
2022-06-30,2022-07-28,629.6
2022-06-30,2022-07-28,768.61
2022-06-30,2022-07-28,768.61
2022-06-30,2022-07-28,768.61
2022-06-30,2022-07-28,768.61
2022-06-30,2022-07-28,768.61
2022-06-30,2022-07-28,768.61
2022-06-30,2022-07-28,768.61
2022-06-30,2022-07-28,768.61
2022-06-30,2022-07-28,1458.61
2022-06-30,2022-07-28,1669.2
2022-06-30,2022-07-28,1706.6
2022-06-30,2022-07-28,1706.6
2022-06-30,2022-07-28,1706.6
2022-06-30,2022-07-28,1706.6
2022-06-30,2022-07-29,312.6
2022-06-30,2022-07-29,317.2
2022-06-30,2022-07-29,367.6
2022-06-30,2022-07-29,377.6
2022-06-30,2022-07-29,430.6
2022-06-30,2022-07-29,430.6
2022-06-30,2022-07-29,430.6
2022-06-30,2022-07-29,430.6
2022-06-30,2022-07-29,437.6
2022-06-30,2022-07-29,437.6
2022-06-30,2022-07-29,437.6
2022-06-30,2022-07-29,437.6
2022-06-30,2022-07-29,437.6
2022-06-30,2022-07-29,437.6
2022-06-30,2022-07-29,437.6
2022-06-30,2022-07-29,499.2
2022-06-30,2022-07-29,526.6
2022-06-30,2022-07-29,534.6
2022-06-30,2022-07-29,556.94
2022-06-30,2022-07-29,556.94
2022-06-30,2022-07-29,768.61
2022-06-30,2022-07-29,768.61
2022-06-30,2022-07-29,768.61
2022-06-30,2022-07-29,768.61
2022-06-30,2022-07-29,768.61
2022-06-30,2022-07-29,768.61
2022-06-30,2022-07-29,768.61
2022-06-30,2022-07-29,768.61
2022-06-30,2022-07-29,919.6
